,id,number of crimes,Assault,Breaking & Entering,Drugs,Property Crime,Robbery,Theft,Theft from Vehicle,Theft of Vehicle
18381,4024101254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18382,7923250090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18383,6675500082,303,19.0,43.0,15.0,77.0,5.0,61.0,74.0,9.0
18384,4046710180,118,7.0,33.0,3.0,32.0,1.0,15.0,26.0,1.0
18385,1771000760,563,24.0,110.0,20.0,153.0,3.0,108.0,130.0,15.0
18386,3421069044,107,6.0,49.0,3.0,18.0,0.0,17.0,9.0,5.0
18387,6600000330,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18388,2041000025,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18389,2215500230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18390,6639900176,25,1.0,11.0,0.0,8.0,1.0,1.0,3.0,0.0
18391,104510180,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18392,7202360760,128,6.0,30.0,3.0,44.0,1.0,18.0,23.0,3.0
18393,3879901285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18394,1559900110,16,0.0,2.0,0.0,4.0,0.0,3.0,4.0,3.0
18395,7202260040,238,13.0,49.0,2.0,70.0,3.0,28.0,66.0,7.0
18396,7334600730,227,21.0,45.0,7.0,62.0,0.0,36.0,46.0,10.0
18397,1723049419,18,1.0,0.0,2.0,4.0,1.0,2.0,6.0,2.0
18398,3438501081,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18399,2916200054,9,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0
18400,3024059149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18401,1862400528,15,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0
18402,6329000385,267,18.0,81.0,4.0,62.0,3.0,28.0,45.0,26.0
18403,7812800215,2670,257.0,782.0,75.0,654.0,71.0,270.0,293.0,268.0
18404,2324079057,171,8.0,36.0,7.0,48.0,0.0,20.0,46.0,6.0
18405,1982201485,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
18406,740500040,22,3.0,7.0,2.0,5.0,0.0,2.0,3.0,0.0
18407,3025049052,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18408,5244801255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18409,2397101606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18410,7234601445,23,4.0,4.0,2.0,5.0,2.0,4.0,0.0,2.0
18411,3693901105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18412,3124059006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18413,2523039310,12,2.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0
18414,5469650040,29,1.0,11.0,1.0,11.0,0.0,5.0,0.0,0.0
18415,5021900945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18416,1152700220,8,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0
18417,1423900220,156,8.0,41.0,3.0,42.0,0.0,17.0,37.0,8.0
18418,3425059066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18419,5347200165,890,55.0,127.0,24.0,235.0,19.0,228.0,122.0,80.0
18420,5145100300,366,23.0,59.0,17.0,83.0,9.0,74.0,88.0,13.0
18421,6141100395,9,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0
18422,5153200506,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
18423,9122000385,7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
18424,3279000120,10,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0
18425,3438503223,9,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
18426,6788201240,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18427,4139900120,38,0.0,2.0,0.0,5.0,0.0,2.0,28.0,1.0
18428,1868900775,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18429,764000180,52,3.0,19.0,7.0,6.0,0.0,3.0,11.0,3.0
18430,3578400910,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18431,5631500191,167,12.0,28.0,9.0,47.0,2.0,26.0,38.0,5.0
18432,6448000100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18433,1545801340,49,4.0,17.0,3.0,6.0,0.0,11.0,7.0,1.0
18434,5244800915,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
18435,4217400590,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18436,1683600110,26,1.0,14.0,0.0,2.0,0.0,4.0,2.0,3.0
18437,3630090110,7,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
18438,1785400210,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18439,3319500317,28,4.0,6.0,2.0,5.0,3.0,3.0,0.0,5.0
18440,2492200256,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18441,3797300110,33,3.0,13.0,4.0,6.0,1.0,5.0,0.0,1.0
18442,1870400615,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18443,8823901445,8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
18444,3630000150,8,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0
18445,5727500301,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18446,4167960330,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
18447,2484700155,384,21.0,21.0,11.0,97.0,12.0,171.0,32.0,19.0
18448,4046700300,106,5.0,28.0,3.0,25.0,0.0,13.0,31.0,1.0
18449,4365200865,969,74.0,112.0,45.0,293.0,26.0,240.0,102.0,77.0
18450,6713700205,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18451,293800900,127,13.0,39.0,6.0,41.0,0.0,16.0,11.0,1.0
18452,3375800220,13,1.0,4.0,0.0,3.0,0.0,4.0,1.0,0.0
18453,8898700820,6,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
18454,2725069156,19,2.0,1.0,1.0,8.0,0.0,3.0,4.0,0.0
18455,8043700300,35,1.0,11.0,0.0,9.0,0.0,3.0,10.0,1.0
18456,2372800100,47,2.0,17.0,7.0,5.0,0.0,3.0,11.0,2.0
18457,7518501822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18458,1928300620,5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
18459,1402950100,11,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0
18460,2616800600,143,6.0,54.0,1.0,38.0,0.0,21.0,18.0,5.0
18461,2597530760,34,0.0,1.0,0.0,5.0,0.0,3.0,23.0,2.0
18462,7345200650,8,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
18463,259800750,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18464,723049197,1738,146.0,383.0,68.0,379.0,39.0,199.0,261.0,263.0
18465,2883200775,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18466,3995700245,10,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0
18467,1775900220,401,24.0,88.0,12.0,127.0,1.0,40.0,99.0,10.0
18468,7999600180,16,1.0,8.0,0.0,3.0,0.0,0.0,1.0,3.0
18469,6145601745,23,0.0,0.0,7.0,2.0,2.0,5.0,4.0,3.0
18470,818500100,5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
18471,3904920730,613,30.0,90.0,41.0,200.0,6.0,84.0,152.0,10.0
18472,3211000040,139,5.0,27.0,2.0,35.0,1.0,18.0,36.0,15.0
18473,9557300040,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
18474,7011201482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18475,5315100667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18476,8598900157,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18477,1346300150,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18478,9268710220,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
18479,2224079086,275,21.0,48.0,8.0,85.0,0.0,42.0,59.0,12.0
18480,1761600150,223,15.0,37.0,13.0,63.0,3.0,29.0,57.0,6.0
18481,2123049086,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18482,4389201095,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18483,2802200100,271,9.0,56.0,3.0,105.0,2.0,25.0,62.0,9.0
18484,6706000040,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18485,9828701690,7,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0
18486,7891600165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18487,1238500978,7,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0
18488,8673400141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18489,9421500150,10,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0
18490,148000035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18491,2436700395,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18492,8010100040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18493,1193000220,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18494,8827901415,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18495,7732410220,18,2.0,1.0,0.0,2.0,0.0,4.0,9.0,0.0
18496,415100015,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18497,2130400150,15,0.0,0.0,0.0,5.0,0.0,5.0,2.0,3.0
18498,1555200590,99,3.0,51.0,2.0,14.0,0.0,13.0,8.0,8.0
18499,2174503500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18500,6371500120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18501,3904900610,445,20.0,69.0,32.0,151.0,6.0,62.0,101.0,4.0
18502,9527000490,165,6.0,33.0,7.0,42.0,2.0,11.0,61.0,3.0
18503,2457200120,6,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
18504,3501600100,16,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0
18505,1245001295,27,2.0,3.0,2.0,7.0,1.0,3.0,4.0,5.0
18506,9536601295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18507,2205700180,165,15.0,36.0,1.0,41.0,1.0,23.0,39.0,9.0
18508,623049232,4859,449.0,783.0,206.0,1268.0,154.0,807.0,548.0,644.0
18509,9413600100,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18510,6064800410,25,4.0,4.0,3.0,5.0,0.0,6.0,0.0,3.0
18511,8964800975,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18512,4473400155,12,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0
18513,7657000210,2837,286.0,799.0,82.0,717.0,74.0,289.0,309.0,281.0
18514,8732040180,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18515,9547202950,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18516,1370802770,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,3885803465,25,2.0,3.0,2.0,6.0,1.0,3.0,3.0,5.0
18518,2896610210,366,23.0,61.0,17.0,83.0,9.0,72.0,88.0,13.0
18519,3760500455,99,4.0,21.0,1.0,24.0,2.0,7.0,35.0,5.0
18520,3324069541,70,3.0,3.0,0.0,10.0,1.0,6.0,44.0,3.0
18521,3600072,8,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0
18522,2722049218,22,0.0,8.0,0.0,3.0,0.0,3.0,5.0,3.0
18523,1225039052,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
18524,8807810090,129,16.0,37.0,4.0,34.0,0.0,6.0,30.0,2.0
18525,9508850120,104,5.0,32.0,4.0,31.0,1.0,15.0,14.0,2.0
18526,5126300650,457,24.0,106.0,28.0,91.0,3.0,67.0,103.0,35.0
18527,6303400965,4337,396.0,643.0,185.0,1166.0,140.0,754.0,481.0,572.0
18528,7116500925,54,5.0,14.0,2.0,11.0,0.0,8.0,11.0,3.0
18529,9241900115,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18530,7202330410,216,11.0,45.0,2.0,65.0,3.0,24.0,60.0,6.0
18531,5151600300,18,0.0,5.0,0.0,1.0,1.0,1.0,6.0,4.0
18532,1332200100,62,6.0,12.0,2.0,7.0,1.0,8.0,15.0,11.0
18533,1939130730,5,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
18534,472000015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18535,3667500015,8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
18536,6430000945,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18537,322059161,561,35.0,137.0,22.0,138.0,4.0,83.0,116.0,26.0
18538,7905200205,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
18539,1772600665,10,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
18540,203101530,106,2.0,40.0,1.0,39.0,0.0,14.0,10.0,0.0
18541,820000018,23,3.0,2.0,6.0,2.0,2.0,3.0,5.0,0.0
18542,1560800110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18543,2869200110,66,5.0,8.0,0.0,11.0,0.0,8.0,34.0,0.0
18544,6151800300,256,23.0,56.0,30.0,57.0,1.0,55.0,25.0,9.0
18545,4475000180,300,28.0,68.0,17.0,68.0,5.0,41.0,56.0,17.0
18546,3223059206,148,16.0,26.0,15.0,31.0,1.0,19.0,36.0,4.0
18547,5102400025,35,4.0,1.0,7.0,3.0,9.0,6.0,4.0,1.0
18548,194000145,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
18549,5560000540,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
18550,3326049077,32,5.0,1.0,8.0,3.0,8.0,5.0,2.0,0.0
18551,3126049517,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18552,2568200740,150,9.0,22.0,2.0,59.0,2.0,14.0,35.0,7.0
18553,2622059138,17,1.0,5.0,1.0,6.0,0.0,1.0,2.0,1.0
18554,6738700205,5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
18555,1778350150,48,2.0,14.0,1.0,11.0,0.0,1.0,18.0,1.0
18556,6613000930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18557,324069058,17,0.0,5.0,1.0,7.0,0.0,2.0,2.0,0.0
18558,4345300180,23,0.0,9.0,1.0,6.0,0.0,7.0,0.0,0.0
18559,7525100590,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18560,955000453,8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
18561,7852150720,14,3.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0
18562,9545220100,10,0.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0
18563,7504000230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18564,7657000540,2873,319.0,792.0,88.0,741.0,76.0,289.0,295.0,273.0
18565,7657000540,2873,319.0,792.0,88.0,741.0,76.0,289.0,295.0,273.0
18566,7893203770,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18567,8035350120,16,0.0,2.0,0.0,3.0,0.0,4.0,4.0,3.0
18568,8820902350,5,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
18569,5089700300,19,1.0,6.0,1.0,5.0,0.0,2.0,4.0,0.0
18570,7234601541,26,4.0,4.0,2.0,5.0,3.0,4.0,0.0,4.0
18571,7972603931,3531,308.0,450.0,149.0,973.0,124.0,793.0,324.0,410.0
18572,318390180,29,0.0,8.0,1.0,7.0,1.0,5.0,3.0,4.0
18573,2597520900,33,0.0,4.0,0.0,5.0,0.0,2.0,21.0,1.0
18574,5652600556,16,1.0,1.0,5.0,0.0,5.0,4.0,0.0,0.0
18575,8935100100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18576,4154301371,10,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0
18577,1105000787,34,8.0,0.0,11.0,3.0,4.0,4.0,2.0,2.0
18578,2492201005,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18579,9265410090,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18580,2619950740,11,0.0,1.0,0.0,6.0,0.0,2.0,2.0,0.0
18581,9412200330,61,2.0,1.0,0.0,7.0,1.0,6.0,41.0,3.0
18582,1079450410,368,20.0,99.0,5.0,82.0,2.0,45.0,88.0,27.0
18583,9238900850,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18584,2112701165,13,3.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0
18585,2767604067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18586,522049122,6,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0
18587,8857600360,96,3.0,50.0,2.0,14.0,0.0,13.0,6.0,8.0
18588,4389200761,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18589,6421000330,73,5.0,8.0,0.0,12.0,0.0,10.0,38.0,0.0
18590,2154900040,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18591,259801030,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18592,326049038,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18593,6384500590,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
18594,3023069166,184,18.0,54.0,1.0,46.0,2.0,35.0,19.0,9.0
18595,3826000735,156,19.0,41.0,4.0,35.0,1.0,18.0,19.0,19.0
18596,7852110740,28,4.0,5.0,0.0,7.0,0.0,3.0,9.0,0.0
18597,3222049087,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18598,726049131,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18599,9424400110,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
18600,193300120,9,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
18601,1245001751,29,2.0,4.0,2.0,7.0,1.0,3.0,5.0,5.0
18602,1386800054,11,2.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0
18603,6814600150,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18604,9828200790,8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
18605,9476200650,23,3.0,6.0,0.0,4.0,0.0,4.0,5.0,1.0
18606,9533600100,4,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
18607,4139430410,15,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0
18608,7852030330,18,3.0,4.0,0.0,6.0,0.0,3.0,2.0,0.0
18609,7202270930,256,13.0,49.0,3.0,73.0,3.0,38.0,70.0,7.0
18610,223039254,439,22.0,38.0,8.0,113.0,13.0,180.0,42.0,23.0
18611,7843500090,358,24.0,91.0,33.0,93.0,1.0,70.0,33.0,13.0
18612,2491200330,456,23.0,43.0,12.0,111.0,12.0,179.0,50.0,26.0
18613,8113101582,8,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0
18614,993002225,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18615,9530100921,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
18616,3235390100,44,4.0,15.0,2.0,8.0,0.0,10.0,3.0,2.0
18617,5122400025,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
18618,9297300750,10,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
18619,3856900590,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18620,4024700100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18621,114100131,16,0.0,1.0,0.0,9.0,0.0,2.0,3.0,1.0
18622,2296700330,333,20.0,54.0,14.0,74.0,9.0,69.0,81.0,12.0
18623,1995200215,42,5.0,1.0,11.0,3.0,10.0,7.0,4.0,1.0
18624,2287600035,10,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0
18625,2923501130,9,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
18626,2485000076,8,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0
18627,9264921020,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18628,5318100965,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18629,3501600215,15,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0
18630,8682230610,164,4.0,24.0,4.0,60.0,0.0,32.0,37.0,3.0
18631,1337800665,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18632,7960100220,22,4.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0
18633,1549500272,37,1.0,12.0,2.0,5.0,0.0,5.0,12.0,0.0
18634,9547202380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18635,3518000180,12,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0
18636,6792100090,40,3.0,1.0,0.0,4.0,0.0,6.0,26.0,0.0
18637,5702330120,57,1.0,18.0,1.0,8.0,0.0,15.0,9.0,5.0
18638,1189000910,22,4.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0
18639,6204200590,463,36.0,77.0,16.0,105.0,7.0,71.0,128.0,23.0
18640,4443801340,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18641,2473370750,1026,69.0,225.0,19.0,288.0,10.0,119.0,189.0,107.0
18642,2644900109,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18643,293620220,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18644,2624049115,28,7.0,0.0,9.0,3.0,4.0,3.0,2.0,0.0
18645,7942600910,131,22.0,22.0,10.0,26.0,10.0,13.0,7.0,21.0
18646,643000110,4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
18647,9485951460,324,9.0,128.0,11.0,84.0,0.0,40.0,37.0,15.0
18648,6378500230,18,0.0,0.0,3.0,2.0,2.0,4.0,4.0,3.0
18649,430000175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18650,1493300115,8,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
18651,2024059059,5,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
18652,2922701085,13,2.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0
18653,4058801780,1160,95.0,333.0,38.0,324.0,22.0,103.0,121.0,124.0
18654,2114700384,13,3.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0
18655,9829201020,9,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0
18656,6918720100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18657,1450100330,29,4.0,3.0,0.0,9.0,0.0,5.0,7.0,1.0
18658,518000040,253,14.0,49.0,12.0,72.0,4.0,29.0,68.0,5.0
18659,4242900245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18660,1231001130,5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
18661,7445000115,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
18662,7802900504,256,29.0,20.0,19.0,64.0,1.0,51.0,58.0,14.0
18663,4317700085,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18664,8732040580,10,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0
18665,3223039149,371,36.0,53.0,25.0,135.0,1.0,72.0,43.0,6.0
18666,4073200757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18667,3226049054,11,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0
18668,5490700035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18669,9834200975,5,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
18670,3305100210,8,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0
18671,3123039042,503,40.0,80.0,37.0,181.0,2.0,92.0,62.0,9.0
18672,1105000360,7,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
18673,1724079048,40,2.0,15.0,2.0,5.0,0.0,3.0,8.0,5.0
18674,7437100770,19,1.0,6.0,2.0,3.0,0.0,3.0,3.0,1.0
18675,8925100115,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18676,4019300051,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18677,5300200085,2156,205.0,491.0,63.0,434.0,31.0,249.0,332.0,351.0
18678,9417400110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18679,9264920870,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18680,9169600209,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
18681,6123000090,5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
18682,2592401080,291,35.0,54.0,10.0,97.0,2.0,32.0,47.0,14.0
18683,2423020090,45,4.0,13.0,0.0,13.0,1.0,4.0,8.0,2.0
18684,2968801130,27,3.0,2.0,0.0,5.0,1.0,3.0,4.0,9.0
18685,3325069064,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18686,3629910210,7,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
18687,622079089,53,5.0,17.0,3.0,14.0,0.0,8.0,4.0,2.0
18688,1919800090,5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
18689,9274200850,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18690,1737320120,76,7.0,13.0,3.0,24.0,1.0,9.0,16.0,3.0
18691,2473100450,1880,118.0,321.0,49.0,460.0,29.0,395.0,327.0,181.0
18692,7923200150,36,1.0,11.0,0.0,1.0,0.0,5.0,15.0,3.0
18693,7524600120,226,10.0,90.0,5.0,44.0,0.0,36.0,26.0,15.0
18694,424069206,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18695,9523103590,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18696,161000120,7,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
18697,1623049241,7,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
18698,7229700165,604,33.0,167.0,30.0,117.0,4.0,101.0,116.0,36.0
18699,3031200205,58,10.0,7.0,11.0,11.0,4.0,9.0,4.0,2.0
18700,2600100110,9,2.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0
18701,5652601140,34,5.0,1.0,8.0,3.0,9.0,5.0,3.0,0.0
18702,2473530100,859,53.0,197.0,17.0,241.0,8.0,95.0,162.0,86.0
18703,3558900590,121,8.0,13.0,5.0,26.0,6.0,18.0,27.0,18.0
18704,3558900590,121,8.0,13.0,5.0,26.0,6.0,18.0,27.0,18.0
18705,8121100395,6,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
18706,8121100395,6,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
18707,7100000110,832,50.0,144.0,16.0,196.0,16.0,217.0,121.0,72.0
18708,925069042,174,19.0,44.0,5.0,51.0,1.0,11.0,41.0,2.0
18709,7568700740,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18710,7205510230,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18711,9268700040,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
18712,2473480210,871,54.0,197.0,21.0,237.0,8.0,107.0,162.0,85.0
